timestamp,hr0000,hr0015,hr0030,hr0045,hr0100,hr0115,hr0130,hr0145,hr0200,hr0215,hr0230,hr0245,hr0300,hr0315,hr0330,hr0345,hr0400,hr0415,hr0430,hr0445,hr0500,hr0515,hr0530,hr0545,hr0600,hr0615,hr0630,hr0645,hr0700,hr0715,hr0730,hr0745,hr0800,hr0815,hr0830,hr0845,hr0900,hr0915,hr0930,hr0945,hr1000,hr1015,hr1030,hr1045,hr1100,hr1115,hr1130,hr1145,hr1200,hr1215,hr1230,hr1245,hr1300,hr1315,hr1330,hr1345,hr1400,hr1415,hr1430,hr1445,hr1500,hr1515,hr1530,hr1545,hr1600,hr1615,hr1630,hr1645,hr1700,hr1715,hr1730,hr1745,hr1800,hr1815,hr1830,hr1845,hr1900,hr1915,hr1930,hr1945,hr2000,hr2015,hr2030,hr2045,hr2100,hr2115,hr2130,hr2145,hr2200,hr2215,hr2230,hr2245,hr2300,hr2315,hr2330,hr2345
POS00001,139.12060995299998,140.678885716,141.26053188699998,140.85350307599998,139.22546398,137.777662439,137.087596907,137.398205963,138.61930875899998,139.331459927,138.905449627,136.17189695999997,132.751568061,129.885181127,127.48105185099999,126.54244661999999,124.807324056,122.877484532,121.493263907,120.46176773299999,120.095008544,119.84449041800002,118.59341819800001,116.637514403,113.388985588,110.07485269600001,107.10793759200001,102.83608897799999,99.02794959299999,95.645372533,92.265346244,93.951650346,94.532803915,95.310484261,96.375757528,93.488383646,91.501247099,90.63153171899998,91.662035729,95.31295431,98.311006526,99.485387616,100.41024761,101.92617294499999,102.873283538,103.173292319,103.74639761600001,104.92996235999999,106.07847211799998,106.574939405,105.973996717,103.881113224,100.78986969299999,98.214810998,97.144208032,97.610743578,98.93202406399999,101.41263397499999,105.633126111,111.366370582,119.054414412,125.32154523899999,129.686086957,131.470970513,130.608868508,130.422396806,132.376544273,136.58946573,142.78043635999998,150.02156452399998,157.335358921,162.882416523,163.963770667,162.73751511499998,160.49265762399997,157.34323593,153.33684023,149.403499013,145.58236956500002,144.020839673,142.185963451,140.514628829,138.07636584099998,134.799532651,131.276711357,128.300045585,126.12618408799997,125.43316094299999,125.39086196699999,125.157133769,124.201542565,123.932704896,123.254085746,122.86191177399999,122.11708709100002,121.270502857
POS00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017311476,0.23228761900000003,2.918074914,11.928459044,24.960501936,39.212254822,53.972002921000005,68.678659057,84.235747433,99.69393166100001,115.096242695,130.24275336000002,144.49565277600001,158.311480903,171.646395303,184.464613121,195.61012703399996,206.315707832,216.036158525,223.48751046600003,227.64748960100002,231.36311558399998,234.170611308,236.25289828,237.491626764,238.006566506,237.8099576,237.443943536,236.918828764,234.996592011,231.92205844699998,228.379820694,223.845004007,217.09683765600002,209.18074632999998,200.80976367100004,189.781882122,178.068684839,167.899945913,158.691955304,142.805299478,125.63401960200001,107.910018593,89.882511533,77.992939704,66.06029157699999,53.660826758,41.388141747999995,29.656272682999997,15.749188551000001,4.893734888000001,0.057478456000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022197668,0.297299104,3.2893865079999998,11.642670287,22.146531606000003,33.901548093,46.446966375,59.210028202,73.079636224,87.272173158,101.741726727,116.15033798799999,129.665759847,142.64742897899998,155.150226793,167.204473453,177.68293162199998,187.546192109,194.32131295,198.42319816000003,202.197723757,205.194587924,206.56585692,206.33424661200002,205.398991196,204.888561732,204.275452912,203.26358387599998,202.090725808,200.284837776,198.637181692,201.21056272,200.22918243299998,196.086305241,189.02965042500003,180.148165903,169.08814722800003,158.03976619600002,149.171518156,143.427382333,132.130728152,112.797946582,94.450094393,76.48689788499999,65.83425209199999,55.07049951,44.222778644,33.914477569999995,24.414881966,13.378097244,4.733557004,0.05411485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01370862,0.18093324200000002,3.1539886480000003,12.70115921,26.617461104,41.899883418,58.040593544000004,74.34150665599999,91.694840658,108.822255084,125.807018664,142.378355404,157.811632626,172.77234972,187.30635441,201.384715112,213.611650908,225.42824757,232.211634448,236.792243612,239.968909296,241.35844314599998,241.689125524,241.88226474799998,241.94227804,241.871297852,241.667648686,241.32843649999998,240.86264805599998,240.272415806,239.50199136199998,238.54817604599998,236.89654201000002,231.50398227,224.52129606200003,212.939338396,198.60652570600004,184.166135852,172.204573774,160.87065484600004,144.862159884,127.71500147,110.36595942,92.44986582000001,80.028418098,67.477931552,54.134319864,40.974053178,30.145739898000002,17.301359002,5.53060386,0.10231836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00009,146.22517910099998,142.719769885,140.615692419,139.126483021,138.446079081,138.156199303,138.68063134500002,139.299783694,140.53015709200002,141.64066397300002,142.411829935,142.508726061,142.129379529,140.741062448,137.817845772,134.690341004,130.374989909,126.937701017,125.97143926,126.1198212,128.296076186,130.477225602,131.397064683,130.919378123,129.865004789,128.01226280900002,125.39505425499999,121.36695073399999,115.50951471600001,109.187502191,102.81877212500001,104.083558812,107.014066928,109.67951154000001,110.110859293,104.34802035899999,95.22545540399999,86.02545570299999,79.922832766,79.166185799,82.888173094,84.08624293499999,85.21197103800002,86.92456588099999,87.78980980399999,88.46636562399999,88.70615823400001,89.036930128,88.13243609199999,86.928728269,86.386822873,87.166427597,89.32651903099999,92.24847568800001,95.10549343999999,97.859349374,100.38473482699999,102.3784267,104.655575367,104.97591046399998,104.623359137,104.454882645,105.36018282599998,108.01366929499999,112.75784598,121.97055419899998,134.240659869,148.13019173200001,164.123250329,175.404319547,180.671259554,182.672696618,183.48387045399997,184.28528341100002,185.375760175,186.717227076,187.54791048699997,187.24199459800002,185.978911176,185.478644819,184.80134103299997,184.532515393,183.20987162,180.817425085,177.89883232000003,174.686225579,171.252854356,167.953938843,164.418507142,160.47689504200002,156.011616079,153.430307965,150.70037826099997,148.686846692,146.73625083200002,145.344483527
POS00010,117.225223954,117.123116973,117.232197149,118.395910383,119.677831432,120.857119852,121.88383850100001,123.213855432,124.27799973,124.51311376000001,123.52446190999999,119.87347472399999,115.75382235200001,112.120037579,110.12975656,110.047386097,110.31816150799999,110.394907837,110.04422924899998,108.610432416,106.376693992,103.77747777600001,101.96170080799999,99.323846261,95.97977673199999,92.75506889299999,90.51412818399999,86.239999215,82.13191995499999,77.77568069700001,73.89894464999999,74.81324062299998,75.62685263,77.48939861,80.20895190899999,79.957128141,80.734448717,83.039047576,88.52275681399999,93.98138976999999,97.568467165,99.99198895200001,100.96980637799999,103.12939580499997,104.709268654,105.445529627,106.20469868199999,106.722255275,107.830939263,108.976288219,109.324103149,108.377384815,106.74016399999998,106.018389559,107.81219199799999,113.17202334199999,121.31294266799999,129.101074957,135.008292112,137.289424345,137.185939663,136.440489044,137.057918607,139.17907046,142.85514625099995,147.240196965,151.50397245099998,154.63697011600001,156.813553343,157.80005878600002,157.74655488,154.933956471,150.370242028,145.292016766,139.61313652299998,133.78629087099998,127.39585492699999,121.351439101,116.253076762,112.162230091,108.63408224599999,105.603522338,102.66580327699998,100.275857714,97.96050813399998,96.256270395,94.99365285500001,95.03204194499999,95.663288956,96.04745436099999,95.38673606600001,94.60480160099999,92.863629772,91.16112361,90.666278475,90.712613869
POS00011,81.49099999999999,80.08833333333332,80.87366666666667,84.65733333333333,90.61133333333333,96.05733333333332,98.49366666666666,97.773,94.16999999999999,89.798,85.91233333333334,83.076,80.60366666666665,78.74666666666666,77.99566666666666,76.958,77.14233333333334,77.699,77.291,76.40333333333334,74.47766666666666,72.16933333333333,70.78999999999999,68.962,67.61933333333333,65.285,62.52033333333334,58.51566666666666,54.405,50.26833333333333,46.71033333333333,49.48133333333333,53.757666666666665,59.757999999999996,66.494,70.291,74.13799999999999,78.63433333333332,82.77833333333334,87.45633333333333,92.27399999999999,96.49666666666667,99.15266666666668,100.51666666666667,100.464,99.45133333333331,98.45033333333333,97.07466666666666,95.71466666666667,95.20133333333334,96.47766666666665,99.40299999999999,103.85133333333333,108.49133333333333,111.86599999999999,114.29266666666666,115.73866666666666,116.64333333333332,117.69533333333332,119.71566666666666,121.61033333333332,123.36333333333333,124.78466666666665,125.67166666666665,126.17866666666666,126.52699999999999,127.09699999999998,127.86666666666666,128.86466666666666,129.5413333333333,131.027,132.48299999999998,134.20633333333333,135.54966666666667,135.69766666666666,132.959,127.79299999999999,120.865,113.45299999999999,104.59533333333333,96.41799999999999,89.73533333333332,84.592,83.39766666666665,83.16899999999998,82.93499999999999,82.10166666666667,81.69366666666667,80.70500000000001,79.32866666666666,77.65099999999998,76.58066666666666,75.288,74.25899999999999,73.08200000000001,72.83166666666665
POS00012,147.89711630399998,147.653386776,147.762122452,149.296432485,151.027492889,152.622764278,153.93981512300002,155.29230462499999,156.266341565,155.810916777,153.579085679,148.516609717,142.671458089,137.606933136,134.97122503,135.005411516,135.764115703,136.260571246,135.96381236,134.19403363200001,131.337835288,128.300623712,125.008785801,122.586277898,119.306629658,115.60906056799999,112.67356162200001,107.66547924500001,103.51017105199999,99.937167303,95.198464232,95.238487155,95.085642294,96.59759707300002,99.756164295,99.652451212,101.009263883,103.79222404299999,110.224214068,117.406487771,121.710016469,124.279026927,125.409877186,127.454267627,128.77115406899998,129.053800356,129.89981539,129.85160599699998,130.609984607,131.359597868,130.883222584,128.792461191,125.554619135,123.475831769,124.944195235,131.038257699,141.12169031899998,151.28603298199997,159.107425141,163.03114578900002,163.367230782,162.678634499,163.718645751,166.67767536199997,171.810753758,177.939138193,183.82972536699998,188.21393676,191.469342757,194.054212579,195.379307754,193.43844270399998,189.106187591,184.33992122499998,178.825401821,172.88414445299998,165.734432416,158.865927564,153.12431320399998,148.528145085,144.607694644,141.247188096,137.903883643,134.82374460800003,131.826495126,129.615791957,128.131659149,128.32203152,129.26294331100002,129.788148841,128.767680738,127.41501864600001,124.67312020199999,122.079022459,120.60503565799999,120.57933059899999
POS00015,161.530674368,161.06264908699998,162.09478321400002,165.662688597,171.076877237,175.561765599,177.657590487,177.35785772300002,175.00861481599998,171.44739943999997,168.333889457,165.65060273200004,163.91147837900002,162.405794323,161.136319948,158.273998504,155.43644402700002,153.79294344200002,152.17574037000003,150.326777298,147.30187885200002,144.919315088,140.716135478,137.36724236100002,134.014202469,130.795737543,128.40498103200002,124.81965776400003,119.719636483,112.95611138,106.367760927,106.89853064000002,107.71611639600002,110.33461846899999,112.38227750300001,111.06149548600001,114.81129868900001,121.089742658,125.66147312099999,127.867924701,129.643803561,132.184292547,134.12680925,135.308385429,136.78263031,137.48342242100003,137.738908979,137.55146374,137.058732024,137.407411642,138.24934246900003,139.78015472200002,142.016785295,144.33653314600002,145.739800758,146.475921867,146.930862247,147.69601642100002,149.14122050900002,152.19427638099998,154.829228882,158.04297791300002,161.623797241,165.30965348200002,169.369804878,174.215556474,179.931481947,185.95563481300002,192.02625675299998,197.524881042,200.830683602,201.68065728299996,200.240921988,196.573833839,190.98841289199999,186.30669982,181.36864668300004,175.415528914,167.844339827,160.040422084,151.288912789,142.01067731,134.117998531,131.52725178100002,130.632391158,129.82693116500002,128.310491592,127.42946030699999,126.630428317,125.769401906,125.461669027,126.780813682,127.58626138400001,128.432279585,129.601465184,131.27714233900002
POS00016,125.41698419299999,123.55185156499999,124.06513910799998,128.01046163899997,134.319702135,140.304283113,142.727985045,142.06681371,138.232153701,133.40744973,129.072927922,127.11736964699999,125.505582069,124.25399213499999,123.88480919199998,122.38656456899999,122.13806966000001,122.38264424500001,121.90608156999998,120.835898066,118.848622396,116.75086203699999,114.24999111200002,110.84377613400001,108.135126767,106.019713915,103.51224710199999,98.567710496,93.12810155300001,87.405432537,82.610039167,87.550052513,93.852636833,100.860973784,108.02565351000001,112.83756179099998,119.73187422199999,125.335753425,130.402341749,135.147844585,140.436515768,145.13794198899998,148.041992123,148.560100293,147.99273574800003,146.90734858,145.978201084,144.638354546,143.15420193199998,142.389226038,143.169706839,145.856006901,150.04280763,154.473464052,157.68969658700001,160.75223746299997,162.801181526,164.46200619,166.393753632,169.18354701,171.87462080900002,174.878404586,177.61437283900003,179.693922122,181.712299657,183.92186940499997,186.53643389899997,189.449637015,192.717145646,195.212911188,197.406144619,197.95920663200002,198.3431004,198.047115427,196.394239946,192.639398051,185.75570897,176.721547351,166.44364825399998,156.39832897299996,146.028044797,136.332489114,127.50324173099999,124.289776138,122.508100851,120.758049317,118.16869069,117.74211283999999,116.840055328,115.60981072300001,114.0045645,113.190011898,112.250432283,111.532582816,111.17904104000002,112.532920284
