timestamp,hr0000,hr0015,hr0030,hr0045,hr0100,hr0115,hr0130,hr0145,hr0200,hr0215,hr0230,hr0245,hr0300,hr0315,hr0330,hr0345,hr0400,hr0415,hr0430,hr0445,hr0500,hr0515,hr0530,hr0545,hr0600,hr0615,hr0630,hr0645,hr0700,hr0715,hr0730,hr0745,hr0800,hr0815,hr0830,hr0845,hr0900,hr0915,hr0930,hr0945,hr1000,hr1015,hr1030,hr1045,hr1100,hr1115,hr1130,hr1145,hr1200,hr1215,hr1230,hr1245,hr1300,hr1315,hr1330,hr1345,hr1400,hr1415,hr1430,hr1445,hr1500,hr1515,hr1530,hr1545,hr1600,hr1615,hr1630,hr1645,hr1700,hr1715,hr1730,hr1745,hr1800,hr1815,hr1830,hr1845,hr1900,hr1915,hr1930,hr1945,hr2000,hr2015,hr2030,hr2045,hr2100,hr2115,hr2130,hr2145,hr2200,hr2215,hr2230,hr2245,hr2300,hr2315,hr2330,hr2345
POS00001,114.35333333333332,113.66466666666666,113.37366666666667,113.18666666666665,113.63066666666666,114.338,114.98700000000001,114.06433333333331,113.49533333333332,112.35866666666666,111.08099999999999,109.75433333333332,108.05133333333333,106.55333333333331,105.14133333333331,103.66933333333333,101.82133333333333,100.47333333333333,99.05033333333333,96.09266666666664,94.04033333333334,90.74066666666667,86.76566666666665,82.59366666666666,78.79566666666666,75.05566666666667,71.657,68.84566666666667,66.28066666666666,63.54233333333333,60.74066666666666,54.87933333333333,48.211,42.11666666666666,34.849333333333334,29.990333333333325,26.28533333333333,26.52033333333333,28.964,28.892333333333333,29.241999999999997,30.24433333333333,31.13933333333333,33.98566666666667,36.29899999999999,39.64666666666666,42.963666666666654,46.659333333333336,50.23033333333333,53.36533333333333,56.49966666666666,58.21766666666666,59.596666666666664,60.741,61.969333333333324,63.08633333333333,64.71933333333332,66.11433333333333,68.24533333333332,70.621,72.99199999999999,75.69633333333333,78.81933333333333,82.92333333333332,86.62266666666665,90.345,93.994,96.82,99.95066666666665,102.74366666666666,105.80999999999999,108.52666666666667,111.71166666666664,111.40033333333335,114.49233333333332,117.36599999999999,118.55099999999999,118.286,116.48366666666666,112.41266666666667,107.83133333333333,102.862,98.16433333333333,92.174,88.03633333333332,84.639,82.05666666666666,80.08466666666666,78.47866666666667,76.85933333333332,74.97766666666666,74.97733333333332,74.92233333333333,75.34899999999999,75.48566666666667,76.85866666666666
POS00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21966666666666665,3.0313333333333334,6.478,16.938666666666666,28.27533333333333,40.902,53.53933333333333,69.27933333333333,84.93466666666666,100.47266666666667,115.68366666666665,128.47966666666667,140.84366666666665,153.003,164.38166666666666,172.753,180.63333333333333,187.97533333333334,194.74566666666664,196.27566666666667,197.18466666666666,197.45466666666664,197.076,200.30200000000002,202.86266666666666,204.32966666666664,205.12166666666664,195.537,184.805,173.2973333333333,155.45299999999997,150.928,145.70866666666666,135.9683333333333,116.35566666666665,99.83233333333334,89.62866666666666,80.69666666666666,72.07466666666667,63.29833333333333,57.98733333333333,55.391999999999996,42.039,33.245999999999995,26.54266666666667,18.482666666666667,10.671999999999999,6.997,3.4033333333333333,0.41500000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21666666666666667,3.196333333333333,6.552666666666667,17.871999999999996,29.916666666666664,43.14066666666667,56.28466666666666,72.70333333333333,88.98633333333332,105.16299999999998,121.061,134.48166666666665,147.48066666666665,160.26,172.22333333333333,180.97299999999998,189.1763333333333,196.79399999999998,203.807,205.19566666666663,205.04433333333333,203.4463333333333,201.633,204.131,206.39833333333334,207.99266666666665,209.34633333333335,200.08066666666667,190.19733333333335,180.018,162.05433333333332,157.39066666666668,151.99466666666666,141.71533333333332,120.62433333333333,103.26599999999999,92.731,83.52366666666666,74.61066666666666,65.46133333333333,59.96199999999999,57.294333333333334,43.21733333333333,33.916,26.876666666666665,18.86333333333333,10.675999999999998,6.999666666666667,3.4053333333333335,0.41900000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20966666666666667,3.2266666666666666,6.733333333333333,17.525,29.006,41.62,54.19233333333334,71.065,87.93266666666666,104.77033333333333,121.35633333333332,133.26566666666665,144.714,155.90433333333334,166.2453333333333,173.926,181.05833333333334,187.60366666666664,193.54366666666664,197.05166666666668,197.92566666666667,198.57466666666664,198.99166666666667,201.46233333333333,203.69966666666667,205.26166666666666,206.57999999999998,199.01233333333332,190.78099999999998,182.31166666666667,172.77100000000002,166.33399999999997,158.37166666666667,151.05966666666666,144.29866666666666,127.34233333333333,103.52433333333332,84.767,72.99366666666666,69.708,77.37333333333333,56.846999999999994,44.477999999999994,36.471333333333334,28.810333333333332,18.810333333333332,10.657666666666668,7.0009999999999994,3.4059999999999997,0.42066666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00009,191.10633333333334,189.67566666666664,188.38033333333334,186.72266666666667,185.09866666666665,183.1053333333333,181.00099999999998,176.60233333333332,171.89633333333333,166.74366666666666,161.44966666666667,157.97099999999998,154.16733333333332,149.72299999999998,145.68233333333333,142.42466666666667,139.22499999999997,136.461,133.4463333333333,128.535,123.70733333333334,119.28366666666665,114.48400000000001,108.99433333333333,103.262,96.90033333333332,88.56866666666664,79.24433333333334,67.36066666666666,55.202666666666666,44.53366666666666,34.288,26.516,20.891666666666666,17.342999999999996,15.312,14.702333333333334,14.759666666666666,15.082666666666666,15.262,15.697333333333331,16.256333333333334,16.630666666666666,16.295333333333332,15.939999999999998,16.528,16.932333333333332,18.488333333333333,20.086,21.729,23.519999999999996,24.941333333333333,27.32733333333333,30.792333333333332,34.79599999999999,39.85966666666666,45.57966666666666,50.23633333333333,53.86933333333333,57.61533333333333,59.595,59.248999999999995,57.294,56.88133333333333,57.542333333333325,60.064,64.10766666666666,70.27633333333333,77.17133333333334,82.94833333333334,88.62266666666667,91.94933333333333,94.07799999999999,96.316,100.785,103.44966666666666,107.58466666666666,112.73766666666666,119.34166666666667,125.40466666666667,130.78566666666666,133.29433333333333,132.827,129.32466666666664,124.995,121.082,118.41499999999999,115.30433333333332,111.61866666666666,108.52533333333332,107.476,111.029,115.12533333333333,119.295,122.13699999999999,123.48933333333332
POS00010,69.41,69.34033333333332,69.43133333333333,70.347,72.08166666666666,74.01566666666666,75.71633333333332,76.54033333333332,77.49133333333333,78.50966666666666,79.369,78.78666666666666,77.75333333333333,77.148,76.38466666666667,74.99,73.334,72.07966666666667,70.86999999999999,68.98466666666667,68.564,66.54533333333333,63.678333333333335,60.723,58.44233333333334,55.972,53.464999999999996,52.586666666666666,51.818,50.617333333333335,49.04833333333334,45.60666666666667,42.184999999999995,38.269999999999996,34.474,31.889000000000003,28.555999999999997,27.63,32.028666666666666,32.444,33.33566666666667,34.10966666666666,34.11666666666666,36.73833333333333,38.63433333333333,42.542333333333325,46.69266666666667,50.455333333333336,53.90933333333333,57.15433333333333,60.691666666666656,63.86533333333332,66.52666666666667,68.88633333333333,71.268,73.20566666666666,76.11933333333332,78.93733333333334,82.26166666666667,86.16033333333333,89.87533333333332,94.193,99.30766666666666,104.18733333333331,107.92933333333333,110.77533333333332,113.00966666666666,113.51233333333333,113.84866666666667,113.83866666666665,113.84033333333332,112.44233333333334,110.25533333333333,104.64133333333334,102.80433333333333,99.79066666666667,95.11399999999999,88.96433333333333,82.64166666666665,78.35199999999999,75.17666666666666,72.87766666666667,70.49733333333333,68.60499999999999,67.08666666666666,65.59799999999998,64.16266666666667,63.33033333333333,63.42,63.40666666666666,62.38766666666666,61.928000000000004,61.83633333333333,62.05166666666666,62.974666666666664,64.18466666666666
POS00011,88.14933333333333,87.40166666666666,86.75333333333333,85.571,84.247,82.60433333333333,80.66233333333332,79.67399999999999,78.93733333333333,78.267,77.81533333333333,77.50999999999999,77.14966666666666,77.24,77.318,76.16333333333333,74.78566666666666,73.59566666666666,72.36233333333332,69.92399999999999,67.713,66.56933333333333,65.613,64.02799999999999,61.897999999999996,59.401666666666664,56.91499999999999,54.958,53.26533333333334,51.47966666666667,49.651999999999994,45.623666666666665,40.361666666666665,34.38433333333333,28.663999999999998,25.589666666666666,29.348666666666666,31.20733333333333,33.80566666666666,35.41366666666667,36.073,38.388999999999996,40.539,41.66133333333333,42.973,45.25966666666666,47.539333333333325,48.89966666666666,49.80833333333332,50.84533333333333,52.321,54.10133333333333,55.92533333333333,57.55233333333333,58.83766666666665,59.80866666666666,61.266999999999996,62.663000000000004,64.21166666666666,63.71733333333333,62.957333333333324,62.197,61.564,61.30566666666666,61.968999999999994,63.12833333333333,62.998,65.71066666666667,68.753,71.30499999999999,73.73800000000001,77.45866666666667,81.31299999999999,82.62866666666666,87.389,86.97399999999999,87.914,89.03299999999999,89.34866666666666,89.25366666666665,88.21133333333333,86.54433333333333,84.48266666666667,80.45533333333333,77.07366666666667,73.80599999999998,70.49133333333333,67.72266666666667,65.90299999999999,63.955666666666666,61.70333333333333,59.41866666666666,56.548666666666655,54.294333333333334,52.368999999999986,50.12633333333333
POS00012,78.496,78.14166666666667,77.92466666666667,78.658,80.36366666666666,82.44,84.21199999999999,85.03366666666666,85.981,86.96033333333332,87.61333333333333,87.012,86.015,85.50066666666666,84.83433333333333,83.25533333333333,81.24866666666667,79.67666666666666,78.28766666666667,76.11299999999999,75.09766666666667,73.07933333333334,69.941,67.21033333333332,65.10833333333333,63.617666666666665,62.76466666666667,62.13033333333333,61.315,60.040000000000006,58.40433333333333,54.15466666666667,49.645333333333326,44.693,39.282000000000004,35.47533333333333,31.65866666666666,31.394999999999996,36.452,37.05099999999999,38.02433333333333,38.67933333333333,38.62633333333332,41.369,43.495999999999995,47.55466666666667,52.397666666666666,56.75533333333333,60.02099999999999,63.62166666666666,67.52233333333334,70.89233333333333,73.64233333333333,75.94933333333333,78.25533333333333,79.994,82.651,85.33333333333334,88.42699999999999,92.63,97.02366666666667,102.30866666666668,109.05233333333334,115.71133333333333,121.42266666666666,126.07833333333332,130.12833333333333,132.10266666666666,133.94299999999998,135.09633333333332,136.74066666666664,136.36566666666664,134.54566666666668,128.673,127.45366666666666,124.559,120.08033333333333,113.84666666666666,106.71366666666665,100.58266666666667,96.54466666666666,93.43299999999999,89.52833333333334,85.87333333333332,82.494,79.475,77.27733333333333,77.01866666666666,77.53033333333333,77.09066666666666,75.35266666666666,74.788,75.41,76.11066666666666,76.45033333333332,75.85266666666666
POS00015,84.1405,83.4285,82.92699999999999,82.008,81.08500000000001,80.011,78.7875,76.9675,75.143,73.1805,70.5135,69.55,67.715,65.73949999999999,63.8405,63.018,62.262,61.569,60.934,58.9065,56.9555,55.1465,53.55799999999999,52.01349999999999,50.480000000000004,48.9585,47.446,46.42850000000001,45.403000000000006,44.369,43.32350000000001,39.311499999999995,35.5645,32.327,28.801000000000002,28.88,27.564,27.795,28.098,27.564500000000002,25.1745,25.272999999999996,25.371000000000002,26.707500000000003,28.1395,30.1015,32.229,33.636,35.0635,36.5125,37.983999999999995,39.385,40.4515,41.1505,41.869,43.306,44.8065,46.0955,47.8255,49.257,50.766999999999996,52.3655,55.4255,57.199,58.402,59.68599999999999,61.0525,63.331999999999994,65.6965,67.9315,70.56,77.9335,88.149,99.3905,110.14699999999999,110.955,111.72749999999999,112.47500000000001,113.19200000000001,108.37100000000001,103.149,96.4115,88.7285,84.626,82.8055,78.6975,73.742,70.0805,66.376,62.989000000000004,60.169,56.882,54.169,52.26349999999999,50.612,47.304
POS00016,122.78866666666667,121.48233333333332,120.009,118.44366666666666,116.54033333333334,114.42733333333331,111.87766666666666,111.23999999999998,110.72899999999998,110.05966666666666,109.15099999999998,109.034,109.03833333333333,109.57433333333333,110.56133333333332,110.20066666666666,109.52933333333331,108.932,108.28399999999999,104.75466666666667,100.97899999999998,97.78833333333334,94.90400000000001,91.67366666666666,87.70333333333332,83.09266666666666,78.12333333333333,74.97433333333333,72.511,70.44533333333332,68.43733333333333,62.71166666666666,55.62933333333333,47.01133333333333,38.952333333333335,37.666000000000004,42.98166666666666,46.696000000000005,51.316,52.36666666666666,53.84166666666667,57.60933333333333,60.80233333333333,63.13999999999999,65.838,69.30633333333333,73.84466666666665,76.81533333333333,78.38366666666667,80.71933333333332,83.572,86.60733333333333,89.979,93.67133333333332,97.10266666666666,99.07333333333332,101.05133333333333,102.42699999999999,104.07266666666666,102.07333333333332,100.04466666666667,98.035,96.506,97.577,98.84633333333333,100.16899999999998,101.01066666666667,105.39133333333332,110.109,114.16233333333332,118.54899999999999,122.02066666666666,124.44366666666666,123.19899999999998,125.84666666666668,124.3553333333333,123.89566666666666,123.21533333333332,121.80166666666666,121.19766666666665,121.208,120.74766666666666,117.97399999999999,112.55133333333332,107.87266666666666,103.556,99.09066666666666,94.69033333333334,91.86266666666667,89.56966666666668,87.21233333333333,86.24333333333331,85.10466666666667,83.28033333333332,80.13466666666666,75.451
