timestamp,hr0000,hr0015,hr0030,hr0045,hr0100,hr0115,hr0130,hr0145,hr0200,hr0215,hr0230,hr0245,hr0300,hr0315,hr0330,hr0345,hr0400,hr0415,hr0430,hr0445,hr0500,hr0515,hr0530,hr0545,hr0600,hr0615,hr0630,hr0645,hr0700,hr0715,hr0730,hr0745,hr0800,hr0815,hr0830,hr0845,hr0900,hr0915,hr0930,hr0945,hr1000,hr1015,hr1030,hr1045,hr1100,hr1115,hr1130,hr1145,hr1200,hr1215,hr1230,hr1245,hr1300,hr1315,hr1330,hr1345,hr1400,hr1415,hr1430,hr1445,hr1500,hr1515,hr1530,hr1545,hr1600,hr1615,hr1630,hr1645,hr1700,hr1715,hr1730,hr1745,hr1800,hr1815,hr1830,hr1845,hr1900,hr1915,hr1930,hr1945,hr2000,hr2015,hr2030,hr2045,hr2100,hr2115,hr2130,hr2145,hr2200,hr2215,hr2230,hr2245,hr2300,hr2315,hr2330,hr2345
POS00001,72.377026622,68.623391792,64.902588257,62.747574318999995,60.77079973699999,59.27553674399999,58.374866639,58.504689579,59.21470971699999,60.11286289699999,61.66452118699999,64.518088041,67.695889779,71.15206976500001,74.872831527,78.45404507599999,82.65917398200001,86.293766338,89.96091591199999,91.00040465199999,92.42265230899999,95.158017595,101.07920790200001,107.04584799300001,113.203141499,116.814719856,115.801819218,116.421346692,117.996141392,117.69876212000001,115.697041734,107.79104982999999,98.934511547,89.054047731,78.800473766,68.796771441,58.989761375,48.97156533,40.78289971699999,39.323210421999995,40.667337036,41.2237897,40.858971757999996,42.609972288,45.507027562000005,48.530688306,52.104087717,55.905754593,60.19617305599999,64.016102381,67.61278608,69.003357439,71.09944511,73.40329949,75.82212592900001,77.835464692,79.66748332699999,81.005297502,82.421248444,84.020382922,85.66863276199999,87.174665507,88.551133418,89.669488774,90.358110185,90.745859572,91.229583572,86.062228769,81.807420414,77.764900945,74.45148806399999,75.54569621,78.143968007,82.009013555,83.717651687,85.425528703,85.81000099300002,85.113644867,84.91556486299999,86.677103712,88.14176239999999,89.50597227899999,90.803854198,93.89657820400001,97.27035711099998,100.768316842,104.64724848099999,105.080875697,105.624475639,106.608006147,107.963827703,106.180509003,104.294456134,102.749805451,101.93277090999999,100.543930684
POS00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020269998,4.767837717,11.793630777999999,18.805099361,31.750189547,45.925122592,48.149018579,54.011728433,59.985143245,67.780702987,75.752511448,82.81271572,91.019170927,102.51594208099999,139.25082501900002,147.01265089499998,151.85497346300002,155.65975120800002,158.809209817,161.696093159,164.091007548,166.276009215,167.825617808,168.249918094,165.62588395,162.23863682300004,158.20893853500002,152.65110855,146.648917173,138.701459465,131.108456931,123.66064161400001,114.339354251,91.70236255200001,73.259416216,79.048042286,69.114575443,57.478837342,46.24404532,36.221567922,25.92578257,16.145486463,8.076238349,0.6266744959999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015023946000000002,3.5913000480000004,9.915991940000001,16.715414883999998,31.137003847,47.08608655,49.489054199,56.302442295999995,62.064726877,70.72354302400001,79.653620535,87.10201553499999,96.02382552899999,108.908617671,150.21493918599998,158.850692388,163.95147374200002,167.74090764700003,170.85175643,173.90698386599996,176.504689496,179.11951781099998,181.088785397,181.660270556,178.27813839200002,174.075590417,169.225640838,163.11588938500003,157.209513938,149.195297838,141.30915101099998,133.85079790999998,123.905463051,97.692085617,76.253070522,83.650932574,73.202649583,60.120381751,47.616157197999996,37.447669163,27.053630043000002,17.929523758000002,9.272702379,0.744902765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023158674000000004,5.156630429000001,12.605413576,23.401604251000002,34.708749875,46.607312203000006,58.200706444,68.58469730299998,79.04074517999999,90.570125787,101.94081729200002,111.65937012700002,121.51409695000001,132.588860623,142.406462707,150.065545876,154.50744544499997,157.84390486,160.50925939799998,162.941010636,165.24914127300002,167.35531239300002,168.781968653,168.998796179,167.046063433,164.28935365400002,160.875565223,155.896623171,148.858159533,139.71886841499997,131.009669336,122.491321029,113.87690294000001,101.672428295,71.53477221700001,62.747384939999996,54.454804796000005,44.74795432,36.070540236,35.619341309000006,25.437952386,18.371087053,9.525428659,0.654457338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00009,50.72230298630001,49.01310237940001,47.4322776067,47.4220952517,47.394333340699994,47.3585108472,47.50975430450001,49.8525556319,53.242440717799994,57.695645936600016,62.2879791598,66.8334470024,70.7498083431,74.73379694940002,78.621917841,78.8106404131,78.84299704680001,79.11057724400001,79.7377203619,80.6217253556,81.55749748480001,82.44773919530002,83.951148201,85.85691826410002,88.58128902760001,88.8057084353,87.11078250800001,85.8704483871,85.3714995634,85.2717877432,84.60822821440001,77.8798886137,69.89925308929999,61.2726113131,53.7151000888,46.57499248170001,39.992159120400004,34.51506227,30.7924288799,31.346448633700003,31.7427985175,32.435824845999996,33.726048032099996,35.493544331500004,36.9569519187,38.3407596554,40.08627776120001,42.514313562800005,45.0443922305,47.8793654062,51.044302657900005,50.1863357266,49.30391136910001,48.409431976600004,47.66086880230001,47.48902356439999,47.1973538313,46.81671567069999,46.3534280455,48.1991558478,50.26655412650001,52.563317753800014,55.16140697400001,58.8041570695,62.722691810700006,66.8125682966,71.05755851910001,68.19766884,65.6037174354,63.0706831294,59.92319749430001,58.7071932889,57.8882577597,57.28295687420001,56.6350760932,55.8896069553,54.8275703574,53.793951932199995,53.404310071599994,55.50865222400001,57.251440073699996,58.5892072126,59.366064159800004,64.8824338461,70.8833704542,77.4032076525,84.1619121817,87.0472705729,89.88424906339999,92.5663217288,94.83433632910001,93.14890837180002,91.6054687654,90.69541370540001,90.6559914526,90.81489690920002
POS00010,58.52813472599999,56.734692229000004,53.488657075,51.930216708,49.956764785999994,48.059320635999995,46.47840346699999,45.887573054,45.847138893,47.262608482999994,49.64447923200001,52.471514895,56.39001703299999,61.351371979999996,67.109030868,76.982714483,87.93022747,97.48943031399999,107.679175477,110.79751893699999,112.212017703,112.67522737799999,113.993936729,115.145459194,124.05002163500001,133.70717835699998,133.650051858,133.839348947,136.106062667,136.467553061,135.056789699,128.07076265,119.342500086,108.09346336499999,95.90527901499999,83.451500427,71.587166785,59.130756979,48.71255121,45.08382201199999,45.41658201600001,44.641972889,43.009441222999996,46.030343286,49.790344636,54.203960308000006,59.503533992,63.585823268000006,67.02608264700001,69.714633476,72.496835533,73.730593803,75.285064836,76.734104561,78.5504807,78.31882665399999,78.04944191999999,77.993984388,78.236364178,77.363468105,76.42958920099998,75.603606891,74.766967459,76.192555495,77.64712956700001,79.493840367,80.856628508,77.18502187600001,73.439256318,68.15091998,64.329968066,63.203252462,63.892493937,67.26123862099999,70.602732581,75.62690196,79.3839693,82.17583418199999,84.223022894,87.7521829,90.758923454,92.946754445,94.34581902199999,97.30648225499999,100.07684894,102.941779621,106.31813971799998,106.665416526,107.18861923899999,108.22195545,109.857076323,109.403642539,108.833409193,108.35236991,107.620189867,104.64553503899998
POS00011,7.398148399,6.685202301,6.519803351000001,7.160986351,7.23958711,7.267798174999999,7.207472673,7.142727453999999,6.965816729,6.0149288400000005,5.154553502000001,4.2701262060000005,3.6294026369999997,3.63709769,4.225149367,5.3330130680000005,6.983567505,9.332795714,12.345385716,13.227109526000001,14.022253798,14.160240172000002,14.063141922,13.585730394999999,13.831060085999999,15.636897097999999,17.229564521,17.427215403,17.023866267000002,15.821851484,14.578747725,13.68006195,13.319387338000002,12.458485982,11.28433386,10.295129830999999,9.149540286,7.3627348669999995,5.620986836,4.664284342,5.0290358600000005,6.2951687960000005,7.511600153000001,7.745670267,8.076047005,8.305327255,8.149343012,8.467682901,9.056746140000001,9.73211895,10.295225769999998,10.794269873,11.323305251,11.799508621,12.171926697,12.069902584,12.332281032,12.929120397,13.398015103,14.366037167,15.431256114,16.439284904,17.473889242,18.063734633,18.530244488999998,18.855971162,18.910016454,17.137633881,15.659859232,14.644498583,13.984448737000003,14.299606966,16.239639727,18.109721913,18.842688645,19.822071806000004,20.544205793000003,20.933748411,21.095056364,21.115682836,21.280830727999998,21.093553976000003,21.016355116999996,20.742676082000003,20.528465427,20.412117412,20.171128875,19.354623838,18.511594211,17.836492306,17.388093615000003,16.928339112,16.251079873,15.479729918,14.590234831,13.987935043
POS00012,73.079946214,71.960595592,68.842670822,65.80454652399999,61.39790072099999,56.65977823,52.466494338,49.759940828,48.054565546,48.57560204599999,51.271087141,54.466933017,58.568470373,63.239019429,68.282806471,75.872319358,85.84428417999999,95.732312276,107.791177607,112.30782688500001,112.40040961700001,113.321202042,116.69786778299999,118.987975209,125.363949698,131.72806993100002,132.6132247,133.736191744,135.33682083600002,135.423519692,134.00049212,127.665525834,119.869722078,109.707020597,98.29522122399999,84.588490056,71.26488706500001,57.675703895999995,46.358395776,41.876279816,40.261001416999996,38.368623481,36.086495362,38.161724741,41.414692233,45.444762478,50.404025337,54.794449125,58.864612957,62.713237029,66.51699801299999,68.53204511800001,70.308872287,72.07553435700001,73.67462149900001,74.125763987,74.405547144,74.219957509,73.70561526700001,72.97509095699999,72.067732269,71.193732066,70.566561949,72.547607025,74.91488764099999,77.34405776099999,79.7701422,77.84531910599999,76.148494461,73.652032122,72.377983295,71.538874924,73.027633893,78.875679007,84.75637049299999,91.813868082,96.419412088,99.326425637,100.97344999500001,103.506756116,104.51139461600002,104.83023170700001,105.5014889,106.822891023,108.13687586,109.605966362,111.66107880099999,111.27686684,111.404719227,112.17696372799999,113.45830554600002,112.609383291,111.71022766899999,111.27526800199999,110.606740256,108.00176445099999
POS00015,9.889462434,9.356117642000001,8.873693420999999,8.427936668000001,7.790990922,7.006105774,6.236281149,5.6117796669999995,5.176330964,4.782128286,4.228045381,3.938450737,3.825380405,3.965259779,4.5053346869999995,5.857091397,8.397730153,11.992579294,16.605531579,17.388401163,17.97400022,18.664057093,18.622017175000003,18.197949861,18.604555077999997,20.295029005,22.274773269999997,22.170588271000007,20.177365052000003,18.287369946000002,16.901359689,14.982203212,13.516375318,12.307831887,11.163122553000001,10.147327061000002,8.984133773000002,7.486466501999999,6.162359555,6.05811561,6.939284553,8.561204361,9.587571761,9.782580378,10.090858289,10.216879738000001,9.818479702,10.60189234,11.529570736,12.854043529000002,14.269524334000003,15.703789572,17.018455706,18.306471874,19.661165333,20.195167051000002,20.811632098,21.525814635000003,21.696644405,22.484249879000004,23.272433051999997,24.195038310999998,25.204983022,25.712616273000002,26.284908108000003,26.779746802000005,27.090310451000004,25.091898471999997,23.328634269999995,21.616532725,20.058530173,21.488916916,23.026718879,24.521827452,26.150148008000002,29.365253988,33.260891308,35.415835294,36.382591792999996,36.699238786,37.102925283999994,37.251097866,37.713265457999995,37.727523653999995,37.602032692,37.181597520000004,36.021345995000004,32.827820236,30.500524384,28.858650291000004,27.36969375,25.864034839,24.288452497,23.064813434,21.717870572,20.926407293
POS00016,10.145067178000001,7.496860154,5.393386344,4.550261792000001,3.7649733240000005,3.3876219549999997,3.200838227,3.270157754,3.354919855,3.5085376540000004,4.038036374,4.901382279,5.472803831999999,5.8433741260000005,6.144141671,8.622170012,14.085120842000002,21.806109792,31.265268139,33.642019009,36.137035969,38.680382358,40.557728455,40.038151603,39.87872668800001,40.683949328,42.94510838500001,46.165854611,46.963047417,44.17403204,41.352716253,36.747064291,32.756617127,29.078832477000002,25.583104424,22.807429919,20.280192878,17.496323861999997,14.402701908000001,13.950652009999999,15.159795250999998,17.192840986,18.614549842,18.520841925,18.742960674000003,18.594140751999998,18.233461951,19.473760806,20.817453622,22.120102879,23.368290011,24.380046836999995,25.529892836000002,26.832521548,28.488990318000003,29.720668050999997,31.279130441999996,32.8930651,34.379264844,36.725654993999996,39.12232354499999,41.444187296,43.63011961,43.950442052,44.181777782,44.315288591,44.27292163300001,40.153480942,36.499751753,32.649318314,29.586873368000003,30.198066176999998,31.424370595999996,32.734651451,33.872198483999995,35.953995271,37.860219815,39.304482035999996,40.056021748,39.55135835,38.526450176,37.51602519400001,36.78235789,36.37902953,36.107935276,35.924515044,35.793641741,35.015693451999994,34.202254855999996,33.375144155,32.743218227999996,31.897505503,31.064180045,30.339802642000002,29.563117898999998,29.177336929000003
