timestamp,hr0000,hr0015,hr0030,hr0045,hr0100,hr0115,hr0130,hr0145,hr0200,hr0215,hr0230,hr0245,hr0300,hr0315,hr0330,hr0345,hr0400,hr0415,hr0430,hr0445,hr0500,hr0515,hr0530,hr0545,hr0600,hr0615,hr0630,hr0645,hr0700,hr0715,hr0730,hr0745,hr0800,hr0815,hr0830,hr0845,hr0900,hr0915,hr0930,hr0945,hr1000,hr1015,hr1030,hr1045,hr1100,hr1115,hr1130,hr1145,hr1200,hr1215,hr1230,hr1245,hr1300,hr1315,hr1330,hr1345,hr1400,hr1415,hr1430,hr1445,hr1500,hr1515,hr1530,hr1545,hr1600,hr1615,hr1630,hr1645,hr1700,hr1715,hr1730,hr1745,hr1800,hr1815,hr1830,hr1845,hr1900,hr1915,hr1930,hr1945,hr2000,hr2015,hr2030,hr2045,hr2100,hr2115,hr2130,hr2145,hr2200,hr2215,hr2230,hr2245,hr2300,hr2315,hr2330,hr2345
POS00001,190.455311353,191.529334703,192.944439622,194.845149296,196.852733727,198.04069892599998,198.499087702,199.588248821,200.553001134,201.344933915,201.69567437699996,202.40762397999998,202.870851716,202.932718276,202.96103543,202.94040389900002,203.123633636,203.458851447,203.787746616,204.275175088,204.77510597800003,204.983127311,204.585015446,203.716371373,202.40805532599998,201.25740656,200.525471315,200.055039721,199.73054358000002,199.19861519200003,198.52915349199998,196.54478070800002,193.39300786900003,188.36227076,181.85335789299998,173.85929829800003,164.799235861,151.201644694,139.900889219,133.377026991,128.61168613200002,126.41345338800002,127.927781382,127.71786308,124.48348435700001,120.13513306599998,117.17540653399999,114.244915384,110.405711151,105.63557462,100.782597213,95.611687249,90.910119297,86.383221351,81.74894504299999,77.728545599,73.543086549,69.736538298,66.182263892,63.871919143,61.83754287000001,59.946801781,58.573090078,58.00692154000001,57.928016289999995,57.842226689,57.19857742,56.049075571,54.655699006000006,53.437656744,51.900524710999996,55.10313925400001,59.393301091000005,63.53407872100001,67.259825763,71.579427254,75.792560645,80.060294994,84.32343081,87.21198218800001,90.35424597100001,94.84431433399999,99.655631412,103.919990713,109.519709659,116.61626745200002,125.34843207600002,134.122194763,143.43851390900002,151.46599567299998,157.72943927800003,163.102585851,167.391562709,171.03364545899998,174.819006162,177.787790178
POS00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153449247,4.823749919,11.2984792298,25.5395972154,39.479179381799995,52.4676285782,65.75948000880001,78.7162110404,91.5284194242,104.0966796598,115.6257364966,126.71810203659999,137.3368002052,146.9567509074,154.3933402262,161.2285516636,167.4823127168,173.16918694639998,176.8225435014,179.95681269279999,182.46334561679998,184.1999187696,183.4397166956,182.48915478099997,180.8957355188,178.1138452414,172.7787652704,167.106960497,160.5485565318,153.50962635300002,144.6633997336,135.6856632784,126.16957621099999,115.7523181638,104.062494988,92.0239790964,79.9041014544,66.19697453219999,51.765219357199996,36.979662231800006,21.9745790346,7.6201231992,0.06338554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218275712,6.845317384,14.863881682999999,28.215477913,39.975554799,50.843793823,62.032881722,72.989804377,84.194230162,95.44666572700001,105.81584174700001,115.836938841,125.45800310999999,134.019755402,140.55028499,146.844440932,152.121783813,156.924299674,160.00514365599997,162.69168440200002,164.54985205000003,165.71677448100002,164.47085950399998,163.230252595,161.577827479,158.601271433,153.266216144,147.700555606,141.520916584,135.006198925,127.06888012499999,119.420180463,111.22848432900001,102.026919422,91.713036049,81.392895351,71.25878357299999,59.031855045,45.83004611,33.818059285000004,21.638247515,8.650235502000001,0.053960956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21655755,6.563276006400001,14.6079128158,29.134599673399997,43.1172162208,56.5446160832,69.9551036754,83.142456671,96.07264873060001,108.72307374399999,120.431490107,131.6875949864,142.5085670706,152.1768377826,159.64524532040002,166.48562131059998,172.71407279459999,178.3423703388,182.09037200080002,185.29502480679997,187.8248502596,189.5016831888,188.7240389766,187.8917560986,186.36678813860001,183.3789072562,177.8149370144,171.98783269480003,165.08757311719998,157.69188801479999,148.671833059,139.65592946139998,130.1327271558,119.62996936780002,108.01332668239999,96.03753912,84.0006515092,69.6933012266,54.145301779200004,38.8795966416,23.6527558916,8.4205528456,0.06830997800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS00009,202.706439578,201.77883842,201.12842166599998,200.83293457700003,200.710679662,200.625714588,200.542049855,200.66706587400003,201.049220467,201.38708077299998,201.75965858400002,202.118773256,202.409505427,202.665250957,202.95558763599996,203.126676334,203.308168787,203.44690311800002,203.531145074,203.49081250900002,203.370887472,203.22284868100002,203.0344248,202.947444025,202.88805082799996,202.858428677,202.94222386799999,203.15567168399997,203.437643698,203.780077114,204.068935671,204.120415848,203.99901687999997,203.09863500299997,201.625679712,198.59969120300002,192.958805621,182.072259652,170.067034524,161.051478179,155.19829496499997,154.859037605,153.10940684099998,148.076193877,140.970837447,134.460373466,128.76569561899998,124.51215585099999,121.218176975,117.64350564699998,113.28517922699999,107.05550169499999,100.785033126,94.752448503,88.988707946,83.940961348,78.59755762099999,74.08812957,70.98202981799999,68.852643036,67.090303053,65.40202318499999,64.15580816399999,65.289098815,66.610283443,68.194717862,69.677377873,71.32935806200001,73.159910381,74.866867259,75.851300121,81.64813450599999,86.74083662099999,91.62209856800001,96.57510606200002,99.25139548299998,102.19213138399999,106.136308679,111.200985952,116.49435827799999,123.689278871,132.588419655,142.421387421,153.75023269399998,162.394401193,168.87886795999998,174.420732822,179.04036667000003,183.433800148,187.58693388,190.86651409200002,193.954503209,197.334531421,199.657207533,200.99787125899996,202.00151189899998
POS00010,193.555299408,196.224138455,198.39403244200003,200.434702644,202.613142557,204.473305155,205.60964314900002,206.948572146,207.90659940600003,208.548729049,209.12401691199997,209.40101139700002,209.571402804,210.082570183,211.214108783,212.82520471700002,214.91135783000001,216.90634278599998,218.322419558,219.01361803700001,219.183770772,219.095847473,219.15897402800005,218.934651776,218.491484554,217.974399417,217.50304382800002,216.735160371,216.46939932499998,216.06780246800002,215.340038204,213.283990198,210.22753384400002,204.69270774600002,194.90894347100001,188.47282925300004,180.518125927,168.09595009600002,156.576963901,146.367516783,137.76786583100002,133.534777936,133.09931077200002,129.088895013,124.788551552,121.335782448,118.644850366,114.987914418,110.245909897,104.645853641,98.96198884200001,93.464837539,88.53644772800001,83.85196597699999,78.949937068,74.681751102,70.083675059,66.058660863,63.201581953,61.493194172,60.418983109,59.466665339,58.729962369999996,58.001748599,57.494118389,56.92957108,55.93087250199999,54.506772805000004,52.965780417000005,51.53944362599999,50.751171849,53.618403931,56.536753217999994,59.894453234,62.494472302999995,65.55375443300001,68.66407277500001,72.187204283,75.593226958,78.22924597900001,81.349224855,85.49004301299999,89.849547871,91.82680862900001,94.79499380800002,98.764729642,104.43859826799999,111.782137669,120.23724023199999,128.69462461199998,136.30679838199998,142.853706079,147.681655925,151.877145636,155.752782592,158.853041204
POS00011,94.987633633,95.729946957,95.96460868900002,96.29703169999999,96.390771628,96.54656976799998,96.936123026,96.875195853,96.611374042,96.244608081,95.947279529,96.05618754999999,96.50369999799999,96.79611311200001,97.280733597,97.15439782699998,96.93134795099999,96.46787856700001,95.862790202,94.54481314299998,93.10145526200002,91.632855746,90.180445964,88.82171609599999,87.63668237799999,86.535410779,85.856636166,85.54324830600001,85.29255264800001,85.23420895599999,84.823205273,84.005452201,82.941265252,81.35943206799999,78.91281348599999,75.55730194099999,71.299543363,67.040356401,64.147298563,64.65303663499999,66.46388852199999,68.750580431,70.22167094699999,70.336922857,70.119539085,70.128307252,69.813519538,68.44840472899999,66.976259731,65.437665649,63.85039405,62.228616747,60.542802419,58.78082225399999,56.919289438999996,55.312141800999996,53.609387557999995,51.969587087,50.579605081,49.302104195,48.456069215,47.7143577,47.08758731299999,46.074112357000004,44.938827407000005,43.535127838,41.775905676,39.310904033999996,36.792399909,34.176216646,32.105110796,32.235510705,32.383326466999996,33.363285168000004,34.808786949,36.923623696,39.546040588,42.562581253000005,46.02497548,46.40536263900001,47.102909428,48.446887197,50.790897827,54.536980164,59.719852112,64.93458785600001,69.75301436499998,73.622623639,76.267261291,78.46198375,80.51656156600001,81.99425006700001,83.006882917,83.666915888,84.173367674,85.106388468
POS00012,227.98936002000002,230.510940357,232.572817899,233.92695473,235.00768822600003,235.95506593000002,236.494645547,237.946097314,239.087710848,239.96403685299998,240.81535820899998,241.27874331000004,241.56971075300004,242.253646275,243.758334347,245.98620356400002,248.83561201100002,251.63589264100003,253.78147654400001,254.77146511,255.12822617400002,255.141868095,254.978272466,254.313248255,253.50779470100002,252.81406037800002,252.36143079,251.95075295400002,251.91183242900001,251.47712655200002,250.52610973900002,247.20663779799997,243.029024523,237.867736393,228.576603223,219.781507863,209.64858934999998,195.61636746999997,182.966264792,173.321024051,164.84259073099997,159.22359006300002,156.683080944,151.249762034,144.97999220499997,139.28418095700002,134.315755686,129.384045748,123.48539787099999,116.919255272,110.671499491,104.73708678,99.415857551,94.26618186099999,88.75543142,84.09913381899999,79.08199086200001,74.325416659,70.82147081,69.097393918,68.069423514,67.301548535,66.77562355600001,66.348136827,66.116426465,65.762148072,64.887634742,63.28169597400001,61.49842150400001,59.75789339,58.255008119,61.912250856,66.012312829,69.703497976,73.01100405400001,79.02961014700001,84.99358437400001,91.434675025,98.305824879,103.805629881,109.88041771300001,116.937123184,124.87688906999999,126.16066573800002,128.454801868,131.69078974,136.64269303600003,143.639176968,151.725133011,160.24900119,168.148209696,175.765217079,181.716373875,187.15145315200002,191.80093238900002,194.808481825
POS00015,93.60966928900001,93.88374479800001,94.16617648,94.76637740700001,95.16939850899999,95.331679325,95.751811682,95.77693467800002,95.525289321,95.073327773,94.74123456900001,94.60834988399999,94.70893986499999,94.845343572,95.09152549500001,94.857532766,94.561517522,94.079177185,93.42725254100002,92.02688740400001,90.55476253100001,89.05274735,87.701065293,86.531688418,85.504654392,84.617236878,84.15238207,84.00360768600001,83.89599160699998,83.787939541,83.424383377,82.612677786,81.645589916,79.710200179,76.38882963799999,72.86658859200001,68.657179807,63.925612582,60.441944469000006,60.037069560999996,60.989075627999995,63.314350123,64.096888778,63.272769051000004,60.64088032200001,59.734663424000004,60.038499364,59.289307521,58.34320372,57.226940259,56.065630545,54.862421944,53.549750169999996,52.167612163,50.646169681,49.325990592000004,47.755825548,46.259391351999994,45.04547418,43.760020742,42.887517888999994,42.196135084000005,41.613937174,40.779810096000006,39.797907997,38.698976793,37.319426694,35.563742858,33.42100271,31.001925648,28.804690665000003,28.790564341000003,29.610153057000005,31.495416821000003,32.807055593,34.50424667,36.847205705,39.697027437,43.025918738,43.959832616999996,45.224890581000004,46.652721119,49.001058059,52.418564416,56.980400627,61.718628354,66.142167654,69.66802304199999,72.395450649,74.593136433,76.71609919400001,78.328038013,79.47955493399999,80.445677521,80.527331836,81.414083157
POS00016,125.18297258140001,127.4476088246,129.36898397779999,131.3107648206,133.06918061620001,134.66370251200001,136.25124087499998,136.76118897039999,136.9834116296,137.10742121860002,137.1432404368,136.96062978979998,137.0639555344,136.9092483584,136.9011135536,136.7512590672,136.48486717560002,136.0193781232,135.3976529168,134.6882101114,133.8377886388,132.88909970560002,131.4551120832,129.7013156616,128.1273660576,126.66680341199998,125.74285646700001,125.1005484226,124.54307985780002,124.17591397300001,123.286729117,121.3277565164,118.96599430139999,116.35642037160001,112.4668439636,108.8423329786,104.53107875439999,100.1097669722,97.0483988756,97.792298754,99.6725406804,101.9047013896,103.5058895056,103.97435349259999,104.08038897120001,103.94048197560001,103.5788204868,100.95220428420001,98.3131756572,95.6356147244,92.95340815040001,90.117712313,87.16268898900002,84.12212505519999,81.020519464,78.75119422499999,76.31715586080001,73.95383167439999,71.996433194,69.6102731848,67.747679172,66.0815761656,64.5936960054,63.06500379100001,61.6347316644,60.29801242100001,58.4994529298,55.844046594400005,52.737995049199995,49.1542253512,46.308851729,45.548716901800006,44.60872976559999,44.5989389838,45.14169415679999,45.5131411242,46.481289100000005,47.94874464120001,49.9696519492,50.45305806340001,51.4947861026,53.672593475999996,56.77667315600001,60.9110678982,66.8998174384,73.1321564498,78.9558004494,83.9864098714,87.64075452,90.722692052,93.7839391638,96.16248658179998,98.09185251079998,99.29984985479999,100.0424643312,100.7290717862
